"dia_ano","dias","otimista","casos_estimados","pessimista","x"
145,2020-05-24,91,95,99,93
146,2020-05-25,99,103,107,103
147,2020-05-26,106,111,116,116
148,2020-05-27,115,120,125,127
149,2020-05-28,124,130,136,135
150,2020-05-29,134,140,146,142
151,2020-05-30,145,152,159,149
152,2020-05-31,157,164,171,158
153,2020-06-01,169,177,185,NA
154,2020-06-02,183,191,199,NA
155,2020-06-03,197,206,215,NA
156,2020-06-04,213,223,233,NA
157,2020-06-05,231,241,251,NA
158,2020-06-06,249,260,271,NA
159,2020-06-07,269,281,293,NA
