"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-03-02,31166,1461,16314,23956,8672,114
2020-03-03,32179,1715,16947,24885,9009,151
2020-03-04,33225,2012,17618,25871,9365,200
2020-03-05,34306,2360,18333,26921,9745,261
2020-03-06,35421,2768,19094,28038,10150,374
2020-03-07,36573,3245,19909,29235,10583,430
2020-03-08,37762,3803,20782,30517,11047,589
2020-03-09,38990,4454,21722,31897,11547,1204
2020-03-10,40257,5214,22736,33386,12086,1639
2020-03-11,41566,6100,23833,34997,12669,2140
2020-03-12,42918,7131,25024,36746,13302,3004
2020-03-13,44313,8329,26321,38651,13991,4231
2020-03-14,45754,9718,27736,40728,14744,5753
2020-03-15,47242,11326,29284,43002,15566,7753
2020-03-16,48778,13182,30980,45492,16468,9191
2020-03-17,50364,15317,32840,48223,17457,11178
2020-03-18,52001,17767,34884,51225,18543,13716
2020-03-19,53692,20566,37129,54521,19737,17147
2020-03-20,55438,23750,39594,58141,21047,19980
2020-03-21,57240,27354,42297,62110,22484,24926
2020-03-22,59102,31410,45256,66455,24057,28572
2020-03-23,61023,35946,48484,71195,25773,33089
2020-03-24,63007,40983,51995,76351,27639,39673
2020-03-25,65056,46531,55794,81930,29658,47610
2020-03-26,67171,52590,59880,87930,31830,56188
2020-03-27,69355,59144,64250,94347,34153,64059
2020-03-28,71610,66160,68885,101153,36617,72248
2020-03-29,73939,73589,73764,108317,39211,78797
2020-03-30,76343,81363,78853,115790,41916,85195
2020-03-31,78825,89402,84114,123516,44712,94417
2020-04-01,81388,97608,89498,131422,47574,102136
2020-04-02,84034,105878,94956,139436,50476,110238
2020-04-03,86767,114106,100436,147483,53389,117710
2020-04-04,89588,122186,105887,155488,56286,124736
2020-04-05,92501,130022,111262,163380,59144,130759
2020-04-06,95508,137527,116518,171099,61937,135032
2020-04-07,98614,144631,121622,178593,64651,140510
2020-04-08,101820,151282,126551,185831,67271,146690
2020-04-09,105131,157443,131287,192786,69788,152446
2020-04-10,108549,163095,135822,199445,72199,157022
2020-04-11,112078,168235,140156,205809,74503,161852
2020-04-12,115723,172871,144297,211890,76704,166019
2020-04-13,119485,177023,148254,217701,78807,169496
2020-04-14,123370,180716,152043,223265,80821,177464
2020-04-15,127382,183983,155682,228608,82756,181504
2020-04-16,131523,186857,159190,233759,84621,185904
2020-04-17,135800,189374,162587,238748,86426,190008
2020-04-18,140215,191571,165893,243602,88184,188578
2020-04-19,144774,193481,169128,248353,89903,191163
2020-04-20,149481,195136,172308,253022,91594,194515
2020-04-21,154342,196568,175455,257643,93267,197142
2020-04-22,159360,197802,178581,262234,94928,200194
2020-04-23,164542,198865,181704,266820,96588,202961
2020-04-24,169892,199779,184836,271419,98253,205905
2020-04-25,175416,200563,187990,276050,99930,207634
2020-04-26,181119,201235,191177,280730,101624,209465
2020-04-27,187008,201811,194410,285478,103342,210773
2020-04-28,193089,202303,197696,290303,105089,212917
2020-04-29,199367,202724,201046,295222,106870,213435
2020-04-30,205849,203084,204466,300244,108688,215216
2020-05-01,212542,203391,207966,305384,110548,216582
2020-05-02,219453,203653,211553,310651,112455,217466
2020-05-03,226588,203876,215232,316053,114411,218011
2020-05-04,233956,204067,219012,321604,116420,219329
2020-05-05,241563,204229,222896,327307,118485,220325
2020-05-06,249417,204368,226892,333175,120609,221447
2020-05-07,257527,204486,231006,339216,122796,222857
2020-05-08,265900,204586,235243,345438,125048,0
2020-05-09,274545,204672,239608,351848,127368,262783
2020-05-10,283472,204745,244108,358456,129760,NA
2020-05-11,292689,204807,248748,365269,132227,NA
2020-05-12,302206,204860,253533,372296,134770,NA
2020-05-13,312032,204905,258468,379542,137394,NA
2020-05-14,322177,204943,263560,387019,140101,NA
2020-05-15,332653,204976,268814,394735,142893,NA
2020-05-16,343469,205003,274236,402696,145776,NA
