"dia_ano","dias","otimista","casos_estimados","pessimista","x"
91,2020-03-31,1,2,3,2
92,2020-04-01,2,3,4,2
93,2020-04-02,3,4,5,4
94,2020-04-03,3,5,7,5
95,2020-04-04,4,6,8,7
96,2020-04-05,5,8,11,7
97,2020-04-06,6,9,12,8
98,2020-04-07,7,10,13,11
99,2020-04-08,7,11,15,NA
100,2020-04-09,8,12,16,NA
101,2020-04-10,9,13,17,NA
102,2020-04-11,9,13,17,NA
103,2020-04-12,9,14,19,NA
104,2020-04-13,9,14,19,NA
105,2020-04-14,9,14,19,NA
