"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
181,2020-06-29,9,10,11,9
182,2020-06-30,9,10,11,9
183,2020-07-01,9,10,11,9
184,2020-07-02,10,11,12,9
185,2020-07-03,10,11,12,9
186,2020-07-04,10,11,12,10
187,2020-07-05,10,11,12,10
188,2020-07-06,10,11,12,12
189,2020-07-07,10,11,12,12
190,2020-07-08,10,12,14,14
191,2020-07-09,10,12,14,14
192,2020-07-10,10,12,14,NA
193,2020-07-11,10,12,14,NA
194,2020-07-12,10,12,14,NA
195,2020-07-13,10,12,14,NA
196,2020-07-14,11,13,15,NA
197,2020-07-15,11,13,15,NA
198,2020-07-16,11,13,15,NA
199,2020-07-17,11,13,15,NA
200,2020-07-18,11,13,15,NA
201,2020-07-19,11,13,15,NA
