"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
108,2020-04-17,4261,4566,4871,4543
109,2020-04-18,4545,4870,5195,4765
110,2020-04-19,4825,5170,5515,4899
111,2020-04-20,5101,5466,5831,5306
112,2020-04-21,5369,5753,6137,5552
113,2020-04-22,5629,6031,6433,6172
114,2020-04-23,5877,6297,6717,6282
115,2020-04-24,6113,6550,6987,6828
116,2020-04-25,6336,6789,7242,NA
117,2020-04-26,6545,7013,7481,NA
118,2020-04-27,6739,7221,7703,NA
119,2020-04-28,6919,7414,7909,NA
120,2020-04-29,7084,7591,8098,NA
121,2020-04-30,7236,7753,8270,NA
122,2020-05-01,7374,7901,8428,NA
