"dia_ano","dias","otimista","casos_estimados","pessimista","x"
191,2020-07-09,4906,5150,5394,5196
192,2020-07-10,4916,5160,5404,5224
193,2020-07-11,4925,5169,5413,5274
194,2020-07-12,4932,5177,5422,5289
195,2020-07-13,4939,5184,5429,5293
196,2020-07-14,4945,5191,5437,5318
197,2020-07-15,4951,5197,5443,5337
198,2020-07-16,4957,5203,5449,5385
199,2020-07-17,4962,5208,5454,5448
200,2020-07-18,4966,5212,5458,5478
201,2020-07-19,4970,5217,5464,5523
202,2020-07-20,4974,5221,5468,NA
203,2020-07-21,4977,5224,5471,NA
204,2020-07-22,4980,5227,5474,NA
205,2020-07-23,4983,5230,5477,NA
206,2020-07-24,4986,5233,5480,NA
207,2020-07-25,4987,5235,5483,NA
208,2020-07-26,4990,5238,5486,NA
209,2020-07-27,4992,5240,5488,NA
210,2020-07-28,4994,5242,5490,NA
211,2020-07-29,4995,5243,5491,NA
