"dia_ano","dias","otimista","casos_estimados","pessimista","x"
152,2020-05-31,119,132,145,124
153,2020-06-01,124,138,152,127
154,2020-06-02,130,145,160,155
155,2020-06-03,137,152,167,159
156,2020-06-04,144,160,176,164
157,2020-06-05,150,167,184,167
158,2020-06-06,158,176,194,172
159,2020-06-07,165,184,203,173
160,2020-06-08,173,193,213,NA
161,2020-06-09,182,203,224,NA
162,2020-06-10,191,213,235,NA
163,2020-06-11,200,223,246,NA
164,2020-06-12,210,234,258,NA
165,2020-06-13,221,246,271,NA
166,2020-06-14,232,258,284,NA
