location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
Democratic.Republic.of.Congo;2020-05-23;total_deaths;21;2020-05-05;34;2020-05-23;63;1.85
Denmark;2020-05-23;total_deaths;41;2020-04-15;309;2020-05-23;561;1.82
Dominican.Republic;2020-05-23;total_deaths;35;2020-04-21;245;2020-05-23;458;1.87
Ecuador;2020-05-23;total_deaths;17;2020-05-09;1717;2020-05-23;3096;1.8
Egypt;2020-05-23;total_deaths;25;2020-05-01;406;2020-05-23;735;1.81
El.Salvador;2020-05-23;total_deaths;15;2020-05-11;18;2020-05-23;35;1.94
Equatorial.Guinea;2020-05-23;total_deaths;12;2020-05-13;6;2020-05-23;12;2
Estonia;2020-05-23;total_deaths;41;2020-04-15;35;2020-05-23;64;1.83
Finland;2020-05-23;total_deaths;33;2020-04-22;149;2020-05-23;306;2.05
France;2020-05-23;total_deaths;42;2020-04-14;15729;2020-05-23;28332;1.8
Gabon;2020-05-23;total_deaths;20;2020-05-05;6;2020-05-23;12;2
Georgia;2020-05-23;total_deaths;25;2020-04-30;6;2020-05-23;12;2
Germany;2020-05-23;total_deaths;37;2020-04-19;4404;2020-05-23;8247;1.87
Ghana;2020-05-23;total_deaths;25;2020-05-01;17;2020-05-23;31;1.82
Greece;2020-05-23;total_deaths;45;2020-04-11;93;2020-05-23;171;1.84
Guatemala;2020-05-23;total_deaths;11;2020-05-15;30;2020-05-23;55;1.83
Guernsey;2020-05-23;total_deaths;41;2020-04-15;7;2020-05-23;13;1.86
Guinea;2020-05-23;total_deaths;14;2020-05-12;11;2020-05-23;20;1.82
Guinea-Bissau;2020-05-23;total_deaths;9;2020-05-16;3;2020-05-23;6;2
Guyana;2020-05-23;total_deaths;48;2020-04-07;5;2020-05-23;10;2
Haiti;2020-05-23;total_deaths;16;2020-05-09;12;2020-05-23;26;2.17
Honduras;2020-05-23;total_deaths;21;2020-05-05;93;2020-05-23;174;1.87
Hungary;2020-05-23;total_deaths;32;2020-04-24;262;2020-05-23;486;1.85
India;2020-05-23;total_deaths;17;2020-05-09;2109;2020-05-23;3867;1.83
Indonesia;2020-05-23;total_deaths;30;2020-04-26;743;2020-05-23;1351;1.82
Iran;2020-05-23;total_deaths;48;2020-04-08;3993;2020-05-23;7359;1.84
Iraq;2020-05-23;total_deaths;33;2020-04-23;83;2020-05-23;152;1.83
Ireland;2020-05-23;total_deaths;32;2020-04-24;829;2020-05-23;1604;1.93
Israel;2020-05-23;total_deaths;39;2020-04-17;151;2020-05-23;279;1.85
Italy;2020-05-23;total_deaths;48;2020-04-08;17669;2020-05-23;32735;1.85
Jamaica;2020-05-23;total_deaths;37;2020-04-19;5;2020-05-23;9;1.8
Japan;2020-05-23;total_deaths;26;2020-04-30;432;2020-05-23;820;1.9
Jersey;2020-05-23;total_deaths;34;2020-04-21;14;2020-05-23;29;2.07
Jordan;2020-05-23;total_deaths;51;2020-04-05;5;2020-05-23;9;1.8
Kazakhstan;2020-05-23;total_deaths;34;2020-04-22;19;2020-05-23;35;1.84
Kenya;2020-05-23;total_deaths;20;2020-05-06;26;2020-05-23;50;1.92
Kosovo;2020-05-23;total_deaths;36;2020-04-20;15;2020-05-23;29;1.93
Kuwait;2020-05-23;total_deaths;13;2020-05-13;82;2020-05-23;148;1.8
Kyrgyzstan;2020-05-23;total_deaths;34;2020-04-21;7;2020-05-23;14;2
Latvia;2020-05-23;total_deaths;30;2020-04-26;12;2020-05-23;22;1.83
Lebanon;2020-05-23;total_deaths;54;2020-04-01;12;2020-05-23;26;2.17
Liberia;2020-05-23;total_deaths;29;2020-04-26;12;2020-05-23;26;2.17
Lithuania;2020-05-23;total_deaths;38;2020-04-18;33;2020-05-23;63;1.91
Luxembourg;2020-05-23;total_deaths;45;2020-04-10;54;2020-05-23;109;2.02
Macedonia;2020-05-23;total_deaths;30;2020-04-26;61;2020-05-23;113;1.85
Madagascar;2020-05-23;total_deaths;7;2020-05-18;1;2020-05-23;2;2
Malawi;2020-05-23;total_deaths;34;2020-04-21;2;2020-05-23;4;2
Malaysia;2020-05-23;total_deaths;49;2020-04-07;63;2020-05-23;115;1.83
Maldives;2020-05-23;total_deaths;19;2020-05-06;2;2020-05-23;4;2
Mali;2020-05-23;total_deaths;18;2020-05-08;35;2020-05-23;63;1.8
Malta;2020-05-23;total_deaths;31;2020-04-24;3;2020-05-23;6;2
Mauritania;2020-05-23;total_deaths;9;2020-05-16;3;2020-05-23;6;2
Mauritius;2020-05-23;total_deaths;54;2020-04-01;5;2020-05-23;10;2
Mexico;2020-05-23;total_deaths;14;2020-05-12;3926;2020-05-23;7179;1.83
Moldova;2020-05-23;total_deaths;22;2020-05-04;132;2020-05-23;242;1.83
Montenegro;2020-05-23;total_deaths;33;2020-04-23;5;2020-05-23;9;1.8
Morocco;2020-05-23;total_deaths;46;2020-04-10;107;2020-05-23;198;1.85
Myanmar;2020-05-23;total_deaths;44;2020-04-11;3;2020-05-23;6;2
Netherlands;2020-05-23;total_deaths;41;2020-04-15;3134;2020-05-23;5811;1.85
New.Zealand;2020-05-23;total_deaths;39;2020-04-17;11;2020-05-23;21;1.91
Nicaragua;2020-05-23;total_deaths;4;2020-05-21;8;2020-05-23;17;2.12
Niger;2020-05-23;total_deaths;25;2020-05-01;33;2020-05-23;61;1.85
Nigeria;2020-05-23;total_deaths;18;2020-05-08;117;2020-05-23;221;1.89
Northern.Mariana.Islands;2020-05-23;total_deaths;49;2020-04-06;1;2020-05-23;2;2
Norway;2020-05-23;total_deaths;41;2020-04-15;130;2020-05-23;235;1.81
Oman;2020-05-23;total_deaths;11;2020-05-15;19;2020-05-23;36;1.89
Pakistan;2020-05-23;total_deaths;18;2020-05-08;618;2020-05-23;1133;1.83
Panama;2020-05-23;total_deaths;30;2020-04-26;165;2020-05-23;299;1.81
Paraguay;2020-05-23;total_deaths;44;2020-04-12;6;2020-05-23;11;1.83
Peru;2020-05-23;total_deaths;17;2020-05-09;1814;2020-05-23;3373;1.86
Philippines;2020-05-23;total_deaths;32;2020-04-24;477;2020-05-23;863;1.81
Poland;2020-05-23;total_deaths;30;2020-04-26;535;2020-05-23;993;1.86
Portugal;2020-05-23;total_deaths;37;2020-04-19;714;2020-05-23;1302;1.82
Puerto.Rico;2020-05-23;total_deaths;33;2020-04-23;69;2020-05-23;127;1.84
Qatar;2020-05-23;total_deaths;25;2020-04-30;10;2020-05-23;21;2.1
Romania;2020-05-23;total_deaths;28;2020-04-28;650;2020-05-23;1170;1.8
Russia;2020-05-23;total_deaths;17;2020-05-09;1827;2020-05-23;3388;1.85
San.Marino;2020-05-23;total_deaths;59;2020-03-28;22;2020-05-23;42;1.91
Sao.Tome.and.Principe;2020-05-23;total_deaths;18;2020-05-07;4;2020-05-23;8;2
Saudi.Arabia;2020-05-23;total_deaths;20;2020-05-06;209;2020-05-23;379;1.81
Senegal;2020-05-23;total_deaths;14;2020-05-12;19;2020-05-23;35;1.84
Serbia;2020-05-23;total_deaths;35;2020-04-21;125;2020-05-23;238;1.9
Sierra.Leone;2020-05-23;total_deaths;13;2020-05-13;21;2020-05-23;39;1.86
Singapore;2020-05-23;total_deaths;30;2020-04-26;12;2020-05-23;23;1.92
Sint.Maarten.(Dutch.part);2020-05-23;total_deaths;47;2020-04-09;8;2020-05-23;15;1.88
Slovakia;2020-05-23;total_deaths;33;2020-04-23;15;2020-05-23;28;1.87
Slovenia;2020-05-23;total_deaths;42;2020-04-14;56;2020-05-23;106;1.89
Somalia;2020-05-23;total_deaths;23;2020-05-03;32;2020-05-23;61;1.91
South.Africa;2020-05-23;total_deaths;13;2020-05-13;219;2020-05-23;407;1.86
South.Korea;2020-05-23;total_deaths;60;2020-03-27;144;2020-05-23;266;1.85
Spain;2020-05-23;total_deaths;45;2020-04-10;15843;2020-05-22;28678;1.81
Sri.Lanka;2020-05-23;total_deaths;50;2020-04-06;5;2020-05-23;9;1.8
Sudan;2020-05-23;total_deaths;14;2020-05-12;80;2020-05-23;146;1.82
Swaziland;2020-05-23;total_deaths;20;2020-05-05;1;2020-05-23;2;2
Sweden;2020-05-23;total_deaths;30;2020-04-26;2194;2020-05-23;3992;1.82
Switzerland;2020-05-23;total_deaths;42;2020-04-14;900;2020-05-23;1641;1.82
Syria;2020-05-23;total_deaths;37;2020-04-18;2;2020-05-23;4;2
Tajikistan;2020-05-23;total_deaths;13;2020-05-13;23;2020-05-23;44;1.91
Tanzania;2020-05-23;total_deaths;27;2020-04-28;10;2020-05-23;21;2.1
Thailand;2020-05-23;total_deaths;49;2020-04-07;30;2020-05-23;56;1.87
Togo;2020-05-23;total_deaths;27;2020-04-28;6;2020-05-23;12;2
Tunisia;2020-05-23;total_deaths;46;2020-04-10;25;2020-05-23;48;1.92
Turkey;2020-05-23;total_deaths;34;2020-04-22;2376;2020-05-23;4308;1.81
Ukraine;2020-05-23;total_deaths;20;2020-05-06;327;2020-05-23;605;1.85
United.Arab.Emirates;2020-05-23;total_deaths;23;2020-05-03;126;2020-05-23;244;1.94
United.Kingdom;2020-05-23;total_deaths;35;2020-04-20;19051;2020-05-22;36393;1.91
United.States;2020-05-23;total_deaths;31;2020-04-25;53189;2020-05-23;97087;1.83
United.States.Virgin.Islands;2020-05-23;total_deaths;29;2020-04-26;3;2020-05-23;6;2
Uruguay;2020-05-23;total_deaths;32;2020-04-24;12;2020-05-23;22;1.83
Uzbekistan;2020-05-23;total_deaths;32;2020-04-23;7;2020-05-22;13;1.86
Venezuela;2020-05-23;total_deaths;49;2020-04-06;5;2020-05-23;10;2
World;2020-05-23;total_deaths;34;2020-04-22;186201;2020-05-23;341722;1.84
Yemen;2020-05-23;total_deaths;8;2020-05-18;20;2020-05-23;39;1.95
Zimbabwe;2020-05-23;total_deaths;47;2020-04-08;2;2020-05-23;4;2
