"dia_ano","dias","otimista","casos_estimados","pessimista","x"
155,2020-06-03,327,346,365,367
156,2020-06-04,345,365,385,378
157,2020-06-05,364,385,406,387
158,2020-06-06,384,406,428,410
159,2020-06-07,406,429,452,424
160,2020-06-08,428,452,476,431
161,2020-06-09,451,477,503,459
162,2020-06-10,477,504,531,487
163,2020-06-11,503,532,561,NA
164,2020-06-12,531,561,591,NA
165,2020-06-13,560,592,624,NA
166,2020-06-14,591,625,659,NA
167,2020-06-15,624,660,696,NA
168,2020-06-16,658,696,734,NA
169,2020-06-17,695,735,775,NA
