"dia_ano","dias","otimista","casos_estimados","pessimista","x"
144,2020-05-23,153,173,193,176
145,2020-05-24,161,182,203,180
146,2020-05-25,169,191,213,197
147,2020-05-26,178,201,224,203
148,2020-05-27,186,211,236,209
149,2020-05-28,196,222,248,213
150,2020-05-29,206,233,260,213
151,2020-05-30,217,245,273,218
152,2020-05-31,227,257,287,NA
153,2020-06-01,239,270,301,NA
154,2020-06-02,251,284,317,NA
155,2020-06-03,263,298,333,NA
156,2020-06-04,277,313,349,NA
157,2020-06-05,291,329,367,NA
158,2020-06-06,306,346,386,NA
