"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
164,2020-06-12,41,49,57,49
165,2020-06-13,43,51,59,52
166,2020-06-14,45,53,61,54
167,2020-06-15,46,55,64,54
168,2020-06-16,48,57,66,54
169,2020-06-17,51,60,69,56
170,2020-06-18,52,62,72,57
171,2020-06-19,54,64,74,63
172,2020-06-20,56,67,78,64
173,2020-06-21,58,69,80,64
174,2020-06-22,61,72,83,68
175,2020-06-23,63,75,87,NA
176,2020-06-24,66,78,90,NA
177,2020-06-25,68,81,94,NA
178,2020-06-26,71,84,97,NA
179,2020-06-27,74,88,102,NA
180,2020-06-28,77,91,105,NA
181,2020-06-29,80,95,110,NA
182,2020-06-30,83,98,113,NA
183,2020-07-01,86,102,118,NA
184,2020-07-02,89,106,123,NA
