"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
171,2020-06-19,58,64,70,63
172,2020-06-20,59,66,73,64
173,2020-06-21,60,67,74,64
174,2020-06-22,62,69,76,68
175,2020-06-23,64,71,78,71
176,2020-06-24,65,72,79,71
177,2020-06-25,67,74,81,72
178,2020-06-26,68,76,84,76
179,2020-06-27,69,77,85,76
180,2020-06-28,71,79,87,85
181,2020-06-29,72,80,88,91
182,2020-06-30,74,82,90,NA
183,2020-07-01,75,83,91,NA
184,2020-07-02,75,84,93,NA
185,2020-07-03,77,86,95,NA
186,2020-07-04,78,87,96,NA
187,2020-07-05,79,88,97,NA
188,2020-07-06,81,90,99,NA
189,2020-07-07,82,91,100,NA
190,2020-07-08,83,92,101,NA
191,2020-07-09,84,93,102,NA
