"dia_ano","dias","otimista","casos_estimados","pessimista","x"
164,2020-06-12,3642,4434,5226,4788
165,2020-06-13,3787,4610,5433,4829
166,2020-06-14,3937,4793,5649,4861
167,2020-06-15,4094,4984,5874,4999
168,2020-06-16,4257,5182,6107,5070
169,2020-06-17,4426,5388,6350,5282
170,2020-06-18,4602,5602,6602,5377
171,2020-06-19,4785,5825,6865,5460
172,2020-06-20,4975,6057,7139,5518
173,2020-06-21,5173,6298,7423,5523
174,2020-06-22,5379,6548,7717,5604
175,2020-06-23,5592,6808,8024,NA
176,2020-06-24,5815,7079,8343,NA
177,2020-06-25,6046,7360,8674,NA
178,2020-06-26,6286,7653,9020,NA
179,2020-06-27,6536,7957,9378,NA
180,2020-06-28,6796,8274,9752,NA
181,2020-06-29,7067,8603,10139,NA
182,2020-06-30,7348,8945,10542,NA
183,2020-07-01,7639,9300,10961,NA
184,2020-07-02,7943,9670,11397,NA
