"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-05-08,2151,2256,2204,2357,2051,2322
2020-05-09,2329,2429,2379,2544,2214,2493
2020-05-10,2522,2607,2564,2742,2386,2613
2020-05-11,2731,2791,2761,2953,2569,2671
2020-05-12,2957,2979,2968,3174,2762,2910
2020-05-13,3202,3170,3186,3407,2965,3005
2020-05-14,3467,3364,3416,3653,3179,3428
2020-05-15,3754,3558,3656,3910,3402,3630
2020-05-16,4065,3752,3908,4179,3637,NA
2020-05-17,4402,3945,4174,4464,3884,NA
2020-05-18,4767,4135,4451,4760,4142,NA
2020-05-19,5162,4322,4742,5071,4413,NA
2020-05-20,5589,4504,5046,5397,4695,NA
2020-05-21,6052,4681,5366,5739,4993,NA
2020-05-22,6554,4852,5703,6099,5307,NA
