"dia_ano","dias","otimista","casos_estimados","pessimista","x"
163,2020-06-11,186,198,210,189
164,2020-06-12,195,207,219,194
165,2020-06-13,203,216,229,208
166,2020-06-14,212,225,238,211
167,2020-06-15,221,235,249,226
168,2020-06-16,231,245,259,246
169,2020-06-17,240,255,270,252
170,2020-06-18,250,266,282,264
171,2020-06-19,262,278,294,281
172,2020-06-20,273,290,307,295
173,2020-06-21,284,302,320,303
174,2020-06-22,296,315,334,NA
175,2020-06-23,310,329,348,NA
176,2020-06-24,323,343,363,NA
177,2020-06-25,337,358,379,NA
178,2020-06-26,351,373,395,NA
179,2020-06-27,366,389,412,NA
180,2020-06-28,382,406,430,NA
181,2020-06-29,398,423,448,NA
182,2020-06-30,415,441,467,NA
183,2020-07-01,433,460,487,NA
