"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-04-04,15,17,16,20,12,17
2020-04-05,16,18,17,22,12,17
2020-04-06,18,20,19,24,14,19
2020-04-07,20,21,20,25,15,23
2020-04-08,22,22,22,28,16,23
2020-04-09,24,23,24,30,18,23
2020-04-10,26,24,25,32,18,23
2020-04-11,28,25,26,33,19,25
2020-04-12,31,26,28,36,20,NA
2020-04-13,34,26,30,38,22,NA
2020-04-14,37,27,32,41,23,NA
2020-04-15,41,27,34,43,25,NA
2020-04-16,45,28,36,46,26,NA
2020-04-17,49,28,38,48,28,NA
2020-04-18,54,29,42,53,31,NA
