"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
172,2020-06-20,120,151,182,153
173,2020-06-21,123,156,189,153
174,2020-06-22,127,161,195,154
175,2020-06-23,131,166,201,156
176,2020-06-24,135,171,207,165
177,2020-06-25,140,177,214,171
178,2020-06-26,144,182,220,173
179,2020-06-27,149,188,227,173
180,2020-06-28,154,194,234,174
181,2020-06-29,158,200,242,178
182,2020-06-30,164,207,250,180
183,2020-07-01,169,214,259,NA
184,2020-07-02,175,221,267,NA
185,2020-07-03,180,228,276,NA
186,2020-07-04,186,235,284,NA
187,2020-07-05,192,243,294,NA
188,2020-07-06,198,250,302,NA
189,2020-07-07,204,258,312,NA
190,2020-07-08,211,267,323,NA
191,2020-07-09,218,275,332,NA
192,2020-07-10,225,284,343,NA
