"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
164,2020-06-12,282,343,404,355
165,2020-06-13,294,358,422,362
166,2020-06-14,308,375,442,369
167,2020-06-15,322,392,462,384
168,2020-06-16,337,410,483,403
169,2020-06-17,353,429,505,412
170,2020-06-18,368,448,528,433
171,2020-06-19,385,469,553,452
172,2020-06-20,403,490,577,463
173,2020-06-21,422,513,604,471
174,2020-06-22,440,536,632,485
175,2020-06-23,461,561,661,NA
176,2020-06-24,482,587,692,NA
177,2020-06-25,505,614,723,NA
178,2020-06-26,528,642,756,NA
179,2020-06-27,551,671,791,NA
180,2020-06-28,577,702,827,NA
181,2020-06-29,603,734,865,NA
182,2020-06-30,631,768,905,NA
183,2020-07-01,660,803,946,NA
184,2020-07-02,690,840,990,NA
