"dia_ano","dias","otimista","casos_estimados","pessimista","x"
188,2020-07-06,178,227,276,224
189,2020-07-07,183,234,285,228
190,2020-07-08,189,242,295,233
191,2020-07-09,196,250,304,240
192,2020-07-10,202,258,314,245
193,2020-07-11,208,266,324,251
194,2020-07-12,215,275,335,255
195,2020-07-13,222,284,346,259
196,2020-07-14,229,293,357,267
197,2020-07-15,236,302,368,271
198,2020-07-16,244,312,380,278
199,2020-07-17,252,322,392,NA
200,2020-07-18,261,333,405,NA
201,2020-07-19,269,344,419,NA
202,2020-07-20,278,355,432,NA
203,2020-07-21,287,366,445,NA
204,2020-07-22,296,378,460,NA
205,2020-07-23,305,390,475,NA
206,2020-07-24,316,403,490,NA
207,2020-07-25,326,416,506,NA
208,2020-07-26,337,430,523,NA
