"dia_ano","dias","otimista","casos_estimados","pessimista","x"
168,2020-06-16,3140,3860,4580,3959
169,2020-06-17,3241,3984,4727,4009
170,2020-06-18,3345,4112,4879,4057
171,2020-06-19,3451,4243,5035,4102
172,2020-06-20,3562,4379,5196,4148
173,2020-06-21,3677,4520,5363,4234
174,2020-06-22,3795,4665,5535,4252
175,2020-06-23,3916,4814,5712,4339
176,2020-06-24,4041,4968,5895,4425
177,2020-06-25,4171,5128,6085,4488
178,2020-06-26,4305,5292,6279,4610
179,2020-06-27,4443,5462,6481,NA
180,2020-06-28,4585,5637,6689,NA
181,2020-06-29,4732,5817,6902,NA
182,2020-06-30,4884,6004,7124,NA
183,2020-07-01,5040,6196,7352,NA
184,2020-07-02,5202,6395,7588,NA
185,2020-07-03,5369,6600,7831,NA
186,2020-07-04,5540,6811,8082,NA
187,2020-07-05,5718,7030,8342,NA
188,2020-07-06,5901,7255,8609,NA
