"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-03-02,36139,8930,22534,24091,20977,2036
2020-03-03,37177,9846,23512,25136,21888,2502
2020-03-04,38245,10850,24548,26244,22852,3089
2020-03-05,39343,11952,25648,27420,23876,3858
2020-03-06,40473,13157,26815,28667,24963,4636
2020-03-07,41636,14477,28056,29994,26118,5883
2020-03-08,42831,15918,29374,31403,27345,7375
2020-03-09,44062,17490,30776,32902,28650,9172
2020-03-10,45327,19202,32264,34493,30035,10149
2020-03-11,46629,21065,33847,36185,31509,12462
2020-03-12,47968,23087,35528,37982,33074,15113
2020-03-13,49346,25279,37312,39890,34734,17660
2020-03-14,50763,27649,39206,41914,36498,21157
2020-03-15,52221,30207,41214,44061,38367,23980
2020-03-16,53720,32960,43340,46334,40346,27980
2020-03-17,55263,35916,45590,48739,42441,31506
2020-03-18,56850,39080,47965,51279,44651,35713
2020-03-19,58483,42459,50471,53958,46984,41035
2020-03-20,60163,46055,53109,56778,49440,47021
2020-03-21,61891,49868,55880,59740,52020,53578
2020-03-22,63668,53899,58784,62845,54723,59138
2020-03-23,65497,58142,61820,66091,57549,63927
2020-03-24,67378,62592,64985,69474,60496,69176
2020-03-25,69313,67239,68276,72993,63559,74386
2020-03-26,71303,72070,71686,76638,66734,80539
2020-03-27,73351,77071,75211,80407,70015,86498
2020-03-28,75458,82224,78841,84288,73394,92472
2020-03-29,77625,87507,82566,88270,76862,97689
2020-03-30,79854,92897,86376,92343,80409,101739
2020-03-31,82148,98368,90258,96493,84023,105792
2020-04-01,84507,103893,94200,100708,87692,110574
2020-04-02,86934,109445,98190,104973,91407,115242
2020-04-03,89431,114993,102212,109273,95151,119827
2020-04-04,91999,120511,106255,113595,98915,124632
2020-04-05,94642,125968,110305,117925,102685,128948
2020-04-06,97360,131340,114350,122250,106450,132547
2020-04-07,100156,136599,118378,126556,110200,135586
2020-04-08,103032,141725,122378,130832,113924,139422
2020-04-09,105991,146695,126343,135071,117615,143626
2020-04-10,109035,151493,130264,139263,121265,147577
2020-04-11,112167,156103,134135,143401,124869,152271
2020-04-12,115388,160514,137951,147481,128421,156363
2020-04-13,118702,164717,141710,151500,131920,159516
2020-04-14,122111,168707,145409,155454,135364,162488
2020-04-15,125618,172479,149048,159345,138751,165155
2020-04-16,129226,176033,152630,163174,142086,168941
2020-04-17,132937,179371,156154,166942,145366,172434
2020-04-18,136755,182496,159626,170653,148599,175925
2020-04-19,140683,185413,163048,174312,151784,178972
2020-04-20,144723,188128,166426,177923,154929,181228
2020-04-21,148880,190649,169764,181492,158036,183957
2020-04-22,153155,192985,173070,185026,161114,187327
2020-04-23,157554,195144,176349,188532,164166,189973
2020-04-24,162079,197135,179607,192015,167199,192994
2020-04-25,166734,198968,182851,195483,170219,195351
2020-04-26,171522,200654,186088,198943,173233,197675
2020-04-27,176448,202200,189324,202403,176245,199414
2020-04-28,181516,203617,192566,205869,179263,201505
2020-04-29,186729,204914,195822,209350,182294,203591
2020-04-30,192092,206100,199096,212850,185342,205463
2020-05-01,197609,207182,202396,216378,188414,207428
2020-05-02,203284,208169,205726,219938,191514,209328
2020-05-03,209122,209069,209096,223541,194651,210717
2020-05-04,215128,209888,212508,227189,197827,211938
2020-05-05,221307,210633,215970,230890,201050,213013
2020-05-06,227663,211310,219486,234649,204323,214457
2020-05-07,234201,211926,223064,238474,207654,215858
2020-05-08,240927,212485,226706,242367,211045,217185
2020-05-09,247847,212992,230420,246338,214502,218268
2020-05-10,254965,213452,234208,250388,218028,219070
2020-05-11,262287,213869,238078,254525,221631,219814
2020-05-12,269820,214247,242034,258754,225314,221216
2020-05-13,277569,214590,246080,263080,229080,222104
2020-05-14,285541,214900,250220,267506,232934,223096
2020-05-15,293742,215181,254462,272041,236883,NA
2020-05-16,302178,215436,258807,276686,240928,NA
2020-05-17,310856,215666,263261,281448,245074,NA
2020-05-18,319784,215874,267829,286331,249327,NA
2020-05-19,328968,216063,272516,291342,253690,NA
2020-05-20,338416,216233,277324,296482,258166,NA
2020-05-21,348135,216388,282262,301761,262763,NA
