"dia_ano","dias","otimista","casos_estimados","pessimista","x"
128,2020-05-07,750,789,828,806
129,2020-05-08,807,849,891,874
130,2020-05-09,867,912,957,962
131,2020-05-10,928,976,1024,1004
132,2020-05-11,991,1042,1093,1035
133,2020-05-12,1054,1109,1164,1098
134,2020-05-13,1119,1177,1235,1160
135,2020-05-14,1184,1245,1306,1235
136,2020-05-15,1248,1313,1378,NA
137,2020-05-16,1312,1380,1448,NA
138,2020-05-17,1376,1447,1518,NA
139,2020-05-18,1438,1512,1586,NA
140,2020-05-19,1498,1576,1654,NA
141,2020-05-20,1556,1637,1718,NA
142,2020-05-21,1613,1696,1779,NA
