"dia_ano","dias","otimista","casos_estimados","pessimista","x"
189,2020-07-07,676,750,824,767
190,2020-07-08,704,781,858,801
191,2020-07-09,732,812,892,823
192,2020-07-10,763,846,929,856
193,2020-07-11,793,880,967,871
194,2020-07-12,826,916,1006,902
195,2020-07-13,860,954,1048,930
196,2020-07-14,895,993,1091,960
197,2020-07-15,932,1034,1136,1001
198,2020-07-16,970,1076,1182,1037
199,2020-07-17,1010,1120,1230,1060
200,2020-07-18,1051,1166,1281,NA
201,2020-07-19,1095,1214,1333,NA
202,2020-07-20,1139,1263,1387,NA
203,2020-07-21,1186,1315,1444,NA
204,2020-07-22,1234,1369,1504,NA
205,2020-07-23,1285,1425,1565,NA
206,2020-07-24,1337,1483,1629,NA
207,2020-07-25,1392,1544,1696,NA
208,2020-07-26,1449,1607,1765,NA
209,2020-07-27,1508,1673,1838,NA
