"dia_ano","dias","otimista","casos_estimados","pessimista","x"
179,2020-06-27,1577,1921,2265,1943
180,2020-06-28,1626,1981,2336,1982
181,2020-06-29,1676,2042,2408,2012
182,2020-06-30,1729,2106,2483,2048
183,2020-07-01,1782,2171,2560,2081
184,2020-07-02,1837,2238,2639,2119
185,2020-07-03,1895,2308,2721,2153
186,2020-07-04,1954,2380,2806,2185
187,2020-07-05,2014,2453,2892,2219
188,2020-07-06,2077,2530,2983,2250
189,2020-07-07,2141,2608,3075,2286
190,2020-07-08,2207,2689,3171,NA
191,2020-07-09,2276,2773,3270,NA
192,2020-07-10,2347,2859,3371,NA
193,2020-07-11,2419,2947,3475,NA
194,2020-07-12,2495,3039,3583,NA
195,2020-07-13,2572,3133,3694,NA
196,2020-07-14,2651,3230,3809,NA
197,2020-07-15,2734,3331,3928,NA
198,2020-07-16,2819,3434,4049,NA
199,2020-07-17,2907,3541,4175,NA
