"dia_ano","dias","otimista","casos_estimados","pessimista","x"
161,2020-06-09,127,140,153,140
162,2020-06-10,138,152,166,153
163,2020-06-11,150,165,180,163
164,2020-06-12,163,179,195,181
165,2020-06-13,176,194,212,199
166,2020-06-14,192,211,230,213
167,2020-06-15,208,229,250,223
168,2020-06-16,225,248,271,250
169,2020-06-17,245,269,293,272
170,2020-06-18,265,292,319,295
171,2020-06-19,287,316,345,322
172,2020-06-20,312,343,374,NA
173,2020-06-21,338,372,406,NA
174,2020-06-22,367,404,441,NA
175,2020-06-23,398,438,478,NA
176,2020-06-24,432,475,518,NA
177,2020-06-25,468,515,562,NA
178,2020-06-26,508,559,610,NA
179,2020-06-27,551,606,661,NA
180,2020-06-28,597,657,717,NA
181,2020-06-29,647,712,777,NA
