"dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados"
2019-12-30,3,4,5,0,0
2019-12-31,3,4,5,0,0
2020-01-01,4,5,6,1,0
2020-01-02,4,6,8,1,0
2020-01-03,4,6,8,1,0
2020-01-04,5,7,9,1,0
2020-01-05,6,8,10,1,0
2020-01-06,7,9,11,1,0
2020-01-07,7,10,13,1,0
2020-01-08,8,11,14,1,0
2020-01-09,9,12,15,1,0
2020-01-10,10,14,18,1,0
2020-01-11,12,16,20,2,0
2020-01-12,12,17,22,2,0
2020-01-13,15,20,25,2,0
2020-01-14,16,22,28,2,0
2020-01-15,18,25,32,3,0
2020-01-16,20,28,36,3,0
2020-01-17,23,31,39,3,0
2020-01-18,25,35,45,4,0
2020-01-19,28,39,50,4,0
2020-01-20,32,44,56,4,0
2020-01-21,36,49,62,5,0
2020-01-22,40,55,70,6,0
2020-01-23,44,61,78,6,0
2020-01-24,50,69,88,7,0
2020-01-25,56,77,98,8,0
2020-01-26,63,87,111,9,0
2020-01-27,71,97,123,10,0
2020-01-28,79,109,139,11,0
2020-01-29,89,122,155,12,0
2020-01-30,100,137,174,14,3
2020-01-31,111,153,195,16,3
2020-02-01,125,172,219,18,3
2020-02-02,141,193,245,20,3
2020-02-03,157,216,275,22,3
2020-02-04,176,242,308,25,3
2020-02-05,198,272,346,28,3
2020-02-06,222,305,388,31,3
2020-02-07,248,341,434,35,3
2020-02-08,279,383,487,39,3
2020-02-09,312,429,546,44,3
2020-02-10,350,481,612,49,3
2020-02-11,393,539,685,55,3
2020-02-12,441,605,769,62,3
2020-02-13,494,678,862,69,3
2020-02-14,553,760,967,77,3
2020-02-15,620,852,1084,87,3
2020-02-16,696,956,1216,97,3
2020-02-17,781,1072,1363,109,3
2020-02-18,875,1201,1527,122,3
2020-02-19,981,1347,1713,137,3
2020-02-20,1100,1510,1920,154,3
2020-02-21,1233,1693,2153,173,17
2020-02-22,1382,1898,2414,193,79
2020-02-23,1550,2129,2708,217,132
2020-02-24,1738,2386,3034,243,229
2020-02-25,1949,2676,3403,273,322
2020-02-26,2185,3000,3815,306,400
2020-02-27,2449,3363,4277,343,650
2020-02-28,2746,3771,4796,384,888
2020-02-29,3079,4228,5377,431,1128
2020-03-01,3452,4740,6028,483,1689
2020-03-02,3871,5315,6759,542,1835
2020-03-03,4340,5959,7578,607,2502
2020-03-04,4865,6681,8497,681,3089
2020-03-05,5455,7491,9527,764,3858
2020-03-06,6116,8398,10680,856,4636
2020-03-07,6857,9416,11975,960,5883
2020-03-08,7688,10557,13426,1076,7375
2020-03-09,8619,11836,15053,1207,9172
2020-03-10,9664,13271,16878,1353,10149
2020-03-11,10835,14879,18923,1517,12462
2020-03-12,12148,16682,21216,1701,15113
2020-03-13,13621,18704,23787,1907,17660
2020-03-14,15271,20970,26669,2138,17750
2020-03-15,17122,23511,29900,2397,23980
2020-03-16,19197,26361,33525,2687,27980
2020-03-17,21523,29555,37587,3013,31506
2020-03-18,24132,33137,42142,3378,35713
2020-03-19,27056,37152,47248,3787,41035
2020-03-20,30334,41654,52974,4246,47021
2020-03-21,34010,46702,59394,4761,53578
2020-03-22,38132,52362,66592,5338,59138
2020-03-23,42753,58707,74661,5984,63927
2020-03-24,47933,65821,83709,6710,69176
2020-03-25,53742,73797,93852,7523,74386
2020-03-26,60255,82740,105225,8434,80539
2020-03-27,67557,92767,117977,9456,80589
2020-03-28,75743,104008,132273,10602,NA
2020-03-29,84922,116612,148302,11887,NA
2020-03-30,95213,130744,166275,13328,NA
2020-03-31,106751,146588,186425,14943,NA
2020-04-01,119687,164351,209015,16753,NA
2020-04-02,134191,184268,234345,18784,NA
2020-04-03,150453,206598,262743,21060,NA
