"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-04-27,408,415,412,468,356,407
2020-04-28,449,457,453,514,392,425
2020-04-29,495,502,498,566,430,452
2020-04-30,546,551,548,622,474,519
2020-05-01,602,604,603,685,521,602
2020-05-02,663,662,662,752,572,668
2020-05-03,731,724,728,827,629,740
2020-05-04,806,790,798,906,690,806
2020-05-05,888,861,874,993,755,NA
2020-05-06,979,937,958,1088,828,NA
2020-05-07,1079,1017,1048,1190,906,NA
2020-05-08,1189,1102,1146,1302,990,NA
2020-05-09,1311,1191,1251,1421,1081,NA
2020-05-10,1445,1285,1365,1550,1180,NA
2020-05-11,1592,1383,1488,1690,1286,NA
