"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-06-16,14981,15488,15234,16242,14226,15212
2020-06-17,15726,16179,15952,17007,14897,15212
2020-06-18,16508,16887,16698,17802,15594,15889
2020-06-19,17328,17612,17470,18625,16315,16039
2020-06-20,18190,18353,18272,19480,17064,19206
2020-06-21,19095,19109,19102,20365,17839,19290
2020-06-22,20044,19879,19962,21282,18642,19957
2020-06-23,21041,20662,20852,22231,19473,20075
2020-06-24,22087,21456,21772,23212,20332,21774
2020-06-25,23186,22261,22724,24227,21221,22665
2020-06-26,24339,23075,23707,25275,22139,23731
2020-06-27,25549,23896,24722,26357,23087,NA
2020-06-28,26819,24724,25772,27476,24068,NA
2020-06-29,28153,25556,26854,28630,25078,NA
2020-06-30,29553,26392,27972,29822,26122,NA
2020-07-01,31022,27229,29126,31052,27200,NA
2020-07-02,32565,28066,30316,32321,28311,NA
2020-07-03,34184,28901,31542,33628,29456,NA
2020-07-04,35884,29733,32808,34978,30638,NA
2020-07-05,37669,30560,34114,36370,31858,NA
2020-07-06,39542,31381,35462,37807,33117,NA
