"dia_ano","dias","otimista","casos_estimados","pessimista","x"
183,2020-07-01,617,647,677,634
184,2020-07-02,652,683,714,674
185,2020-07-03,685,718,751,709
186,2020-07-04,719,754,789,755
187,2020-07-05,755,791,827,807
188,2020-07-06,790,828,866,826
189,2020-07-07,824,864,904,846
190,2020-07-08,860,901,942,882
191,2020-07-09,894,937,980,928
192,2020-07-10,928,973,1018,986
193,2020-07-11,962,1008,1054,1029
194,2020-07-12,995,1043,1091,NA
195,2020-07-13,1028,1077,1126,NA
196,2020-07-14,1059,1110,1161,NA
197,2020-07-15,1090,1143,1196,NA
198,2020-07-16,1120,1174,1228,NA
199,2020-07-17,1149,1204,1259,NA
200,2020-07-18,1176,1233,1290,NA
201,2020-07-19,1202,1260,1318,NA
202,2020-07-20,1228,1287,1346,NA
203,2020-07-21,1252,1312,1372,NA
