"dia_ano","dias","otimista","casos_estimados","pessimista","x"
137,2020-05-16,144,156,168,150
138,2020-05-17,151,163,175,156
139,2020-05-18,156,169,182,161
140,2020-05-19,162,175,188,167
141,2020-05-20,167,181,195,177
142,2020-05-21,173,187,201,191
143,2020-05-22,178,193,208,201
144,2020-05-23,184,199,214,217
145,2020-05-24,190,205,220,NA
146,2020-05-25,195,211,227,NA
147,2020-05-26,201,217,233,NA
148,2020-05-27,206,223,240,NA
149,2020-05-28,211,228,245,NA
150,2020-05-29,216,234,252,NA
151,2020-05-30,221,239,257,NA
