"dia_ano","dias","otimista","casos_estimados","pessimista","x"
171,2020-06-19,605,657,709,693
172,2020-06-20,633,687,741,697
173,2020-06-21,661,718,775,697
174,2020-06-22,691,750,809,730
175,2020-06-23,721,783,845,750
176,2020-06-24,753,818,883,807
177,2020-06-25,787,855,923,858
178,2020-06-26,822,893,964,889
179,2020-06-27,859,933,1007,909
180,2020-06-28,898,975,1052,937
181,2020-06-29,938,1019,1100,994
182,2020-06-30,980,1064,1148,NA
183,2020-07-01,1024,1112,1200,NA
184,2020-07-02,1070,1162,1254,NA
185,2020-07-03,1118,1214,1310,NA
186,2020-07-04,1168,1268,1368,NA
187,2020-07-05,1220,1325,1430,NA
188,2020-07-06,1275,1385,1495,NA
189,2020-07-07,1332,1447,1562,NA
190,2020-07-08,1391,1511,1631,NA
191,2020-07-09,1454,1579,1704,NA
