"dia_ano","dias","otimista","casos_estimados","pessimista","x"
159,2020-06-07,338,363,388,376
160,2020-06-08,352,378,404,380
161,2020-06-09,366,393,420,399
162,2020-06-10,382,410,438,409
163,2020-06-11,398,427,456,431
164,2020-06-12,414,444,474,446
165,2020-06-13,431,463,495,454
166,2020-06-14,449,482,515,475
167,2020-06-15,468,502,536,481
168,2020-06-16,487,523,559,502
169,2020-06-17,508,545,582,537
170,2020-06-18,528,567,606,NA
171,2020-06-19,551,591,631,NA
172,2020-06-20,574,616,658,NA
173,2020-06-21,597,641,685,NA
174,2020-06-22,622,668,714,NA
175,2020-06-23,649,696,743,NA
176,2020-06-24,675,724,773,NA
177,2020-06-25,704,755,806,NA
178,2020-06-26,732,786,840,NA
179,2020-06-27,763,819,875,NA
