"dia_ano","dias","otimista","casos_estimados","pessimista","x"
156,2020-06-04,172,186,200,186
157,2020-06-05,184,199,214,198
158,2020-06-06,196,212,228,208
159,2020-06-07,208,225,242,217
160,2020-06-08,222,240,258,234
161,2020-06-09,236,255,274,252
162,2020-06-10,252,272,292,264
163,2020-06-11,268,290,312,283
164,2020-06-12,286,309,332,NA
165,2020-06-13,304,329,354,NA
166,2020-06-14,324,350,376,NA
167,2020-06-15,345,373,401,NA
168,2020-06-16,367,397,427,NA
169,2020-06-17,391,423,455,NA
170,2020-06-18,416,450,484,NA
