"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
179,2020-06-27,81,91,101,90
180,2020-06-28,87,98,109,103
181,2020-06-29,95,106,117,109
182,2020-06-30,102,114,126,111
183,2020-07-01,110,123,136,119
184,2020-07-02,117,131,145,135
185,2020-07-03,125,140,155,149
186,2020-07-04,133,149,165,154
187,2020-07-05,141,158,175,154
188,2020-07-06,148,166,184,160
189,2020-07-07,156,175,194,173
190,2020-07-08,163,183,203,NA
191,2020-07-09,170,191,212,NA
192,2020-07-10,177,198,219,NA
193,2020-07-11,184,206,228,NA
194,2020-07-12,190,213,236,NA
195,2020-07-13,195,219,243,NA
196,2020-07-14,201,225,249,NA
197,2020-07-15,206,231,256,NA
198,2020-07-16,211,237,263,NA
199,2020-07-17,216,242,268,NA
