"dia_ano","dias","otimista","casos_estimados","pessimista","x"
168,2020-06-16,269,324,379,337
169,2020-06-17,278,335,392,338
170,2020-06-18,288,347,406,342
171,2020-06-19,298,359,420,348
172,2020-06-20,308,371,434,353
173,2020-06-21,319,384,449,359
174,2020-06-22,330,397,464,372
175,2020-06-23,341,411,481,380
176,2020-06-24,353,425,497,387
177,2020-06-25,365,440,515,394
178,2020-06-26,378,455,532,401
179,2020-06-27,391,471,551,NA
180,2020-06-28,404,487,570,NA
181,2020-06-29,419,504,589,NA
182,2020-06-30,433,521,609,NA
183,2020-07-01,448,539,630,NA
184,2020-07-02,463,558,653,NA
185,2020-07-03,479,577,675,NA
186,2020-07-04,496,597,698,NA
187,2020-07-05,513,618,723,NA
188,2020-07-06,531,639,747,NA
