"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
179,2020-06-27,249,266,283,259
180,2020-06-28,254,271,288,261
181,2020-06-29,258,275,292,269
182,2020-06-30,262,279,296,274
183,2020-07-01,265,283,301,289
184,2020-07-02,268,286,304,290
185,2020-07-03,272,290,308,296
186,2020-07-04,275,293,311,304
187,2020-07-05,278,297,316,306
188,2020-07-06,281,300,319,309
189,2020-07-07,284,303,322,313
190,2020-07-08,287,306,325,NA
191,2020-07-09,290,309,328,NA
192,2020-07-10,292,311,330,NA
193,2020-07-11,294,314,334,NA
194,2020-07-12,296,316,336,NA
195,2020-07-13,299,319,339,NA
196,2020-07-14,301,321,341,NA
197,2020-07-15,303,323,343,NA
198,2020-07-16,305,325,345,NA
199,2020-07-17,306,327,348,NA
