"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-03-02,19492,1790,10641,13308,7974,157
2020-03-03,20232,2057,11144,13937,8351,196
2020-03-04,21001,2364,11682,14610,8754,262
2020-03-05,21799,2715,12257,15329,9185,400
2020-03-06,22627,3118,12872,16098,9646,684
2020-03-07,23487,3579,13533,16925,10141,847
2020-03-08,24379,4107,14243,17812,10674,902
2020-03-09,25305,4710,15008,18769,11247,1139
2020-03-10,26266,5399,15832,19800,11864,1296
2020-03-11,27264,6185,16724,20915,12533,1567
2020-03-12,28300,7079,17690,22123,13257,2369
2020-03-13,29375,8097,18736,23432,14040,3062
2020-03-14,30491,9251,19871,24851,14891,3795
2020-03-15,31649,10559,21104,26393,15815,4838
2020-03-16,32852,12037,22444,28069,16819,6012
2020-03-17,34100,13703,23902,29892,17912,7156
2020-03-18,35395,15576,25486,31873,19099,8198
2020-03-19,36740,17674,27207,34025,20389,14138
2020-03-20,38136,20015,29076,36363,21789,18187
2020-03-21,39585,22618,31102,38897,23307,21463
2020-03-22,41088,25497,33292,41635,24949,24774
2020-03-23,42649,28668,35658,44594,26722,29212
2020-03-24,44270,32138,38204,47778,28630,31554
2020-03-25,45951,35915,40933,51191,30675,36508
2020-03-26,47697,39998,43848,54837,32859,42288
2020-03-27,49509,44379,46944,58709,35179,48582
2020-03-28,51390,49046,50218,62803,37633,52547
2020-03-29,53342,53976,53659,67107,40211,57298
2020-03-30,55369,59140,57254,71603,42905,61913
2020-03-31,57472,64499,60986,76270,45702,67366
2020-04-01,59656,70009,64832,81080,48584,73522
2020-04-02,61922,75620,68771,86006,51536,79696
2020-04-03,64275,81279,72777,91016,54538,85778
2020-04-04,66716,86929,76822,96075,57569,91714
2020-04-05,69251,92514,80882,101152,60612,95391
2020-04-06,71882,97983,84932,106217,63647,99225
2020-04-07,74613,103285,88949,111241,66657,103228
2020-04-08,77447,108380,92914,116200,69628,108202
2020-04-09,80389,113231,96810,121072,72548,113525
2020-04-10,83443,117812,100628,125847,75409,117658
2020-04-11,86613,122102,104358,130512,78204,120479
2020-04-12,89904,126089,107996,135061,80931,123016
2020-04-13,93319,129771,111545,139500,83590,125098
2020-04-14,96865,133148,115006,143828,86184,127584
2020-04-15,100544,136226,118385,148054,88716,130450
2020-04-16,104364,139018,121691,152188,91194,133830
2020-04-17,108329,141538,124934,156244,93624,137439
2020-04-18,112444,143802,128123,160232,96014,139897
2020-04-19,116716,145828,131272,164171,98373,141672
2020-04-20,121150,147634,134392,168073,100711,143457
2020-04-21,125753,149240,137496,171954,103038,145694
2020-04-22,130530,150663,140596,175831,105361,148046
2020-04-23,135489,151922,143706,179721,107691,150383
2020-04-24,140636,153032,146834,183633,110035,152438
2020-04-25,145979,154010,149994,187585,112403,154175
2020-04-26,151525,154869,153197,191590,114804,155193
2020-04-27,157281,155623,156452,195661,117243,156337
2020-04-28,163257,156285,159771,199812,119730,157641
2020-04-29,169459,156863,163161,204051,122271,159119
2020-04-30,175897,157370,166634,208395,124873,159119
2020-05-01,182579,157812,170196,212850,127542,161703
2020-05-02,189515,158198,173856,217427,130285,162496
2020-05-03,196715,158535,177625,222140,133110,163175
2020-05-04,204188,158829,181508,226996,136020,163860
2020-05-05,211945,159085,185515,232008,139022,166745
2020-05-06,219997,159308,189652,237181,142123,NA
2020-05-07,228355,159503,193929,242530,145328,NA
2020-05-08,237030,159672,198351,248061,148641,NA
2020-05-09,246035,159819,202927,253783,152071,NA
2020-05-10,255382,159947,207664,259708,155620,NA
2020-05-11,265084,160059,212572,265846,159298,NA
2020-05-12,275155,160156,217656,272204,163108,NA
