"dia_ano","dias","otimista","casos_estimados","pessimista","x"
170,2020-06-18,8223,8516,8809,8412
171,2020-06-19,8349,8646,8943,8595
172,2020-06-20,8467,8769,9071,8824
173,2020-06-21,8580,8886,9192,8875
174,2020-06-22,8688,8998,9308,8933
175,2020-06-23,8790,9103,9416,9153
176,2020-06-24,8887,9204,9521,9295
177,2020-06-25,8978,9298,9618,9450
178,2020-06-26,9065,9388,9711,9587
179,2020-06-27,9146,9472,9798,9789
180,2020-06-28,9223,9552,9881,9819
181,2020-06-29,9296,9627,9958,NA
182,2020-06-30,9363,9697,10031,NA
183,2020-07-01,9427,9763,10099,NA
184,2020-07-02,9487,9825,10163,NA
185,2020-07-03,9543,9883,10223,NA
186,2020-07-04,9595,9937,10279,NA
187,2020-07-05,9644,9988,10332,NA
188,2020-07-06,9691,10036,10381,NA
189,2020-07-07,9733,10080,10427,NA
190,2020-07-08,9774,10122,10470,NA
