"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-03-02,200162,61681,130922,150449,111395,90865
2020-03-03,210366,67908,139137,159889,118385,93077
2020-03-04,221089,74750,147920,169982,125858,95316
2020-03-05,232360,82266,157313,180776,133850,98172
2020-03-06,244205,90518,167362,192324,142400,102133
2020-03-07,256653,99576,178114,204679,151549,105824
2020-03-08,269737,109513,189625,217907,161343,109695
2020-03-09,283487,120407,201947,232067,171827,114235
2020-03-10,297938,132346,215142,247230,183054,118613
2020-03-11,313126,145420,229273,263469,195077,125497
2020-03-12,329088,159727,244408,280861,207955,133853
2020-03-13,345864,175373,260618,299489,221747,143259
2020-03-14,363495,192467,277981,319441,236521,154774
2020-03-15,382024,211128,296576,340810,252342,167418
2020-03-16,401499,231478,316488,363692,269284,180094
2020-03-17,421966,253646,337806,388189,287423,194843
2020-03-18,443476,277766,360621,414407,306835,213149
2020-03-19,466083,303978,385030,442456,327604,242374
2020-03-20,489842,332421,411132,472452,349812,271116
2020-03-21,514813,363241,439027,504507,373547,305235
2020-03-22,541056,396580,468818,538741,398895,338235
2020-03-23,568637,432581,500609,575274,425944,377968
2020-03-24,597624,471382,534503,614223,454783,416881
2020-03-25,628089,513114,570602,655706,485498,468092
2020-03-26,660107,557901,609004,699836,518172,527839
2020-03-27,693757,605850,649804,746721,552887,591796
2020-03-28,729122,657056,693089,796462,589716,656834
2020-03-29,766290,711590,738940,849151,628729,715377
2020-03-30,805353,769501,787427,904870,669984,777187
2020-03-31,846407,830809,838608,963685,713531,851587
2020-04-01,889554,895503,892528,1025647,759409,928491
2020-04-02,934901,963536,949218,1090792,807644,1006063
2020-04-03,982559,1034821,1008690,1159134,858246,1087822
2020-04-04,1032646,1109234,1070940,1230669,911211,1174306
2020-04-05,1085287,1186604,1135946,1305370,966522,1245601
2020-04-06,1140611,1266719,1203665,1383189,1024141,1316988
2020-04-07,1198755,1349325,1274040,1464061,1084019,1391881
2020-04-08,1259864,1434128,1346996,1547898,1146094,1476792
2020-04-09,1324087,1520794,1422440,1634594,1210286,1563819
2020-04-10,1391585,1608958,1500272,1724035,1276509,1653160
2020-04-11,1462523,1698228,1580376,1816086,1344666,1734868
2020-04-12,1537077,1788190,1662634,1910613,1414655,1807256
2020-04-13,1615432,1878419,1746926,2007477,1486375,1873639
2020-04-14,1697781,1968482,1833132,2106540,1559724,1953786
2020-04-15,1784328,2057952,1921140,2207674,1634606,2033745
2020-04-16,1875287,2146412,2010850,2310764,1710936,2117297
2020-04-17,1970883,2233463,2102173,2415708,1788638,2199460
2020-04-18,2071352,2318734,2195043,2522429,1867657,2278484
2020-04-19,2176942,2401884,2289413,2630875,1947951,2350993
2020-04-20,2287915,2482609,2385262,2741019,2029505,2427353
2020-04-21,2404545,2560643,2482594,2852868,2112320,2513399
2020-04-22,2527120,2635767,2581444,2966461,2196427,2579823
2020-04-23,2655944,2707799,2681872,3081868,2281876,2657910
2020-04-24,2791335,2776605,2783970,3199194,2368746,2730743
2020-04-25,2933628,2842088,2887858,3318576,2457140,2832471
2020-04-26,3083174,2904193,2993684,3440186,2547182,2916006
2020-04-27,3240344,2962901,3101622,3564223,2639021,2981427
2020-04-28,3405525,3018224,3211874,3690919,2732829,3052370
2020-04-29,3579127,3070205,3324666,3820533,2828799,3220182
2020-04-30,3761578,3118912,3440245,3953351,2927139,NA
2020-05-01,3953331,3164431,3558881,4089681,3028081,NA
2020-05-02,4154858,3206870,3680864,4229858,3131870,NA
2020-05-03,4366658,3246348,3806503,4374236,3238770,NA
2020-05-04,4589255,3282993,3936124,4523189,3349059,NA
2020-05-05,4823200,3316945,4070072,4677115,3463029,NA
2020-05-06,5069070,3348343,4208706,4836426,3580986,NA
