"dia_ano","dias","otimista","casos_estimados","pessimista","x"
178,2020-06-26,1203,1459,1715,1507
179,2020-06-27,1247,1512,1777,1507
180,2020-06-28,1293,1568,1843,1568
181,2020-06-29,1341,1626,1911,1621
182,2020-06-30,1390,1686,1982,1648
183,2020-07-01,1441,1748,2055,1693
184,2020-07-02,1495,1813,2131,1728
185,2020-07-03,1550,1880,2210,1758
186,2020-07-04,1607,1949,2291,1781
187,2020-07-05,1666,2021,2376,1804
188,2020-07-06,1728,2096,2464,1838
189,2020-07-07,1791,2173,2555,NA
190,2020-07-08,1857,2253,2649,NA
191,2020-07-09,1926,2336,2746,NA
192,2020-07-10,1997,2422,2847,NA
193,2020-07-11,2071,2512,2953,NA
194,2020-07-12,2147,2604,3061,NA
195,2020-07-13,2226,2700,3174,NA
196,2020-07-14,2308,2800,3292,NA
197,2020-07-15,2393,2903,3413,NA
198,2020-07-16,2482,3010,3538,NA
