"dia_ano","dias","otimista","casos_estimados","pessimista","x"
184,2020-07-02,3487,5157,6827,5004
185,2020-07-03,3579,5292,7005,5050
186,2020-07-04,3673,5431,7189,5069
187,2020-07-05,3769,5574,7379,5096
188,2020-07-06,3869,5721,7573,5105
189,2020-07-07,3970,5871,7772,5128
190,2020-07-08,4074,6025,7976,5169
191,2020-07-09,4182,6184,8186,5196
192,2020-07-10,4291,6346,8401,5224
193,2020-07-11,4404,6513,8622,5274
194,2020-07-12,4520,6684,8848,5289
195,2020-07-13,4639,6860,9081,NA
196,2020-07-14,4761,7040,9319,NA
197,2020-07-15,4886,7225,9564,NA
198,2020-07-16,5014,7415,9816,NA
199,2020-07-17,5146,7610,10074,NA
200,2020-07-18,5281,7810,10339,NA
201,2020-07-19,5421,8016,10611,NA
202,2020-07-20,5563,8226,10889,NA
203,2020-07-21,5709,8443,11177,NA
204,2020-07-22,5859,8665,11471,NA
