"dia_ano","dias","otimista","casos_estimados","pessimista","x"
110,2020-04-19,131,166,201,186
111,2020-04-20,146,185,224,198
112,2020-04-21,164,207,250,215
113,2020-04-22,182,230,278,233
114,2020-04-23,203,257,311,266
115,2020-04-24,226,286,346,284
116,2020-04-25,253,319,385,310
117,2020-04-26,281,355,429,327
118,2020-04-27,314,396,478,NA
119,2020-04-28,349,441,533,NA
120,2020-04-29,390,492,594,NA
121,2020-04-30,434,548,662,NA
122,2020-05-01,484,611,738,NA
123,2020-05-02,539,681,823,NA
124,2020-05-03,601,759,917,NA
