"dia_ano","dias","otimista","casos_estimados","pessimista","x"
191,2020-07-09,293,372,451,393
192,2020-07-10,302,384,466,393
193,2020-07-11,312,396,480,396
194,2020-07-12,321,408,495,396
195,2020-07-13,331,421,511,397
196,2020-07-14,342,434,526,398
197,2020-07-15,353,448,543,403
198,2020-07-16,364,462,560,415
199,2020-07-17,375,477,579,425
200,2020-07-18,386,491,596,429
201,2020-07-19,399,507,615,429
202,2020-07-20,412,523,634,NA
203,2020-07-21,424,539,654,NA
204,2020-07-22,438,556,674,NA
205,2020-07-23,452,574,696,NA
206,2020-07-24,466,592,718,NA
207,2020-07-25,480,610,740,NA
208,2020-07-26,495,629,763,NA
209,2020-07-27,511,649,787,NA
210,2020-07-28,527,669,811,NA
211,2020-07-29,543,690,837,NA
