location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
Brazil;2020-05-24;total_cases;14;2020-05-13;188974;2020-05-24;363211;1.92
China;2020-05-24;total_cases;106;2020-02-11;44724;2020-05-24;84095;1.88
Germany;2020-05-24;total_cases;52;2020-04-05;95391;2020-05-24;178570;1.87
Italy;2020-05-24;total_cases;53;2020-04-04;124632;2020-05-24;229858;1.84
Spain;2020-05-24;total_cases;54;2020-04-02;126535;2020-05-23;235772;1.86
United.States;2020-05-24;total_cases;33;2020-04-24;890524;2020-05-24;1643238;1.85
World;2020-05-24;total_cases;30;2020-04-27;2983864;2020-05-24;5371700;1.8
