"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
186,2020-07-04,151,174,197,7561
187,2020-07-05,158,182,206,7890
188,2020-07-06,164,189,214,8080
189,2020-07-07,171,198,225,8273
190,2020-07-08,178,206,234,8774
191,2020-07-09,186,215,244,9361
192,2020-07-10,194,224,254,9978
193,2020-07-11,203,234,265,10618
194,2020-07-12,211,244,277,10618
195,2020-07-13,220,254,288,10618
196,2020-07-14,230,265,300,11304
197,2020-07-15,239,276,313,NA
198,2020-07-16,249,288,327,NA
199,2020-07-17,260,300,340,NA
200,2020-07-18,271,313,355,NA
201,2020-07-19,282,326,370,NA
202,2020-07-20,294,340,386,NA
203,2020-07-21,307,355,403,NA
204,2020-07-22,320,370,420,NA
205,2020-07-23,334,386,438,NA
206,2020-07-24,349,403,457,NA
