"dia_ano","dias","otimista","casos_estimados","pessimista","x"
157,2020-06-05,748,773,798,780
158,2020-06-06,777,803,829,806
159,2020-06-07,807,834,861,832
160,2020-06-08,837,865,893,871
161,2020-06-09,867,896,925,904
162,2020-06-10,896,926,956,936
163,2020-06-11,925,956,987,962
164,2020-06-12,953,985,1017,986
165,2020-06-13,981,1014,1047,NA
166,2020-06-14,1009,1043,1077,NA
167,2020-06-15,1035,1070,1105,NA
168,2020-06-16,1062,1097,1132,NA
169,2020-06-17,1088,1124,1160,NA
170,2020-06-18,1112,1149,1186,NA
171,2020-06-19,1136,1174,1212,NA
