"dia_ano","dias","otimista","casos_estimados","pessimista","x"
159,2020-06-07,184,199,214,207
160,2020-06-08,194,210,226,211
161,2020-06-09,204,221,238,223
162,2020-06-10,215,233,251,237
163,2020-06-11,226,245,264,245
164,2020-06-12,238,258,278,254
165,2020-06-13,251,272,293,256
166,2020-06-14,265,287,309,259
167,2020-06-15,279,302,325,NA
168,2020-06-16,294,318,342,NA
169,2020-06-17,309,335,361,NA
170,2020-06-18,326,353,380,NA
171,2020-06-19,344,372,400,NA
172,2020-06-20,362,392,422,NA
173,2020-06-21,381,413,445,NA
