"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
190,2020-07-08,8,10,12,377
191,2020-07-09,9,11,13,381
192,2020-07-10,9,11,13,383
193,2020-07-11,10,12,14,387
194,2020-07-12,10,12,14,389
195,2020-07-13,10,13,16,400
196,2020-07-14,10,13,16,412
197,2020-07-15,11,14,17,420
198,2020-07-16,12,15,18,431
199,2020-07-17,12,15,18,442
200,2020-07-18,13,16,19,445
201,2020-07-19,14,17,20,NA
202,2020-07-20,14,18,22,NA
203,2020-07-21,14,18,22,NA
204,2020-07-22,15,19,23,NA
205,2020-07-23,16,20,24,NA
206,2020-07-24,17,21,25,NA
207,2020-07-25,18,22,26,NA
208,2020-07-26,18,23,28,NA
209,2020-07-27,19,24,29,NA
210,2020-07-28,20,25,30,NA
