"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
163,2020-06-11,0,1,2,36
164,2020-06-12,0,1,2,37
165,2020-06-13,0,1,2,41
166,2020-06-14,1,2,3,42
167,2020-06-15,1,2,3,45
168,2020-06-16,1,2,3,48
169,2020-06-17,1,2,3,53
170,2020-06-18,1,3,5,58
171,2020-06-19,1,3,5,61
172,2020-06-20,2,4,6,63
173,2020-06-21,2,5,8,68
174,2020-06-22,2,5,8,NA
175,2020-06-23,3,6,9,NA
176,2020-06-24,3,7,11,NA
177,2020-06-25,4,8,12,NA
178,2020-06-26,5,10,15,NA
179,2020-06-27,5,11,17,NA
180,2020-06-28,6,13,20,NA
181,2020-06-29,7,16,25,NA
182,2020-06-30,8,18,28,NA
183,2020-07-01,10,21,32,NA
