"dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados"
2019-12-30,3,4,5,0,0
2019-12-31,4,5,6,0,0
2020-01-01,4,5,6,0,0
2020-01-02,4,5,6,0,0
2020-01-03,5,6,7,0,0
2020-01-04,5,6,7,0,0
2020-01-05,5,6,7,0,0
2020-01-06,6,7,8,0,0
2020-01-07,6,7,8,0,0
2020-01-08,7,8,9,0,0
2020-01-09,7,8,9,0,0
2020-01-10,7,9,11,0,0
2020-01-11,8,10,12,0,0
2020-01-12,8,10,12,0,0
2020-01-13,9,11,13,0,0
2020-01-14,10,12,14,0,1
2020-01-15,11,13,15,0,1
2020-01-16,11,14,17,0,1
2020-01-17,11,14,17,0,1
2020-01-18,12,15,18,1,1
2020-01-19,14,17,20,1,1
2020-01-20,15,18,21,1,1
2020-01-21,16,19,22,1,1
2020-01-22,16,20,24,1,1
2020-01-23,18,22,26,1,2
2020-01-24,19,23,27,1,2
2020-01-25,20,25,30,1,3
2020-01-26,21,26,31,1,3
2020-01-27,23,28,33,1,4
2020-01-28,25,30,35,1,7
2020-01-29,26,32,38,1,11
2020-01-30,29,35,41,1,14
2020-01-31,30,37,44,1,15
2020-02-01,33,40,47,1,19
2020-02-02,34,42,50,1,20
2020-02-03,37,45,53,2,20
2020-02-04,39,48,57,2,25
2020-02-05,43,52,61,2,25
2020-02-06,45,55,65,2,25
2020-02-07,48,59,70,2,25
2020-02-08,52,63,74,2,25
2020-02-09,56,68,80,2,25
2020-02-10,59,72,85,2,25
2020-02-11,63,77,91,3,25
2020-02-12,68,83,98,3,29
2020-02-13,72,88,104,3,30
2020-02-14,78,95,112,3,38
2020-02-15,83,101,119,3,52
2020-02-16,88,108,128,4,59
2020-02-17,95,116,137,4,59
2020-02-18,101,124,147,4,66
2020-02-19,108,132,156,5,84
2020-02-20,115,141,167,5,93
2020-02-21,124,151,178,5,105
2020-02-22,133,162,191,6,132
2020-02-23,142,173,204,6,144
2020-02-24,151,185,219,6,144
2020-02-25,162,198,234,7,164
2020-02-26,173,211,249,7,186
2020-02-27,185,226,267,8,210
2020-02-28,198,242,286,8,230
2020-02-29,211,258,305,9,239
2020-03-01,226,276,326,10,254
2020-03-02,241,295,349,10,254
2020-03-03,258,316,374,11,268
2020-03-04,276,338,400,12,317
2020-03-05,295,361,427,12,349
2020-03-06,316,386,456,13,408
2020-03-07,338,413,488,14,455
2020-03-08,362,442,522,15,488
2020-03-09,386,472,558,16,514
2020-03-10,413,505,597,17,568
2020-03-11,442,540,638,19,619
2020-03-12,472,577,682,20,675
2020-03-13,505,617,729,21,737
2020-03-14,540,660,780,23,780
2020-03-15,578,706,834,24,814
2020-03-16,618,755,892,26,824
2020-03-17,660,807,954,28,829
2020-03-18,706,863,1020,30,873
2020-03-19,755,923,1091,32,950
2020-03-20,807,987,1167,34,1007
2020-03-21,863,1055,1247,36,1046
2020-03-22,923,1128,1333,39,1089
2020-03-23,987,1207,1427,42,1128
2020-03-24,1055,1290,1525,44,1193
2020-03-25,1129,1380,1631,48,1307
2020-03-26,1207,1475,1743,51,NA
2020-03-27,1291,1578,1865,54,NA
2020-03-28,1380,1687,1994,58,NA
2020-03-29,1476,1804,2132,62,NA
2020-03-30,1578,1929,2280,66,NA
2020-03-31,1688,2063,2438,71,NA
2020-04-01,1805,2206,2607,76,NA
