"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
171,2020-06-19,830,916,1002,934
172,2020-06-20,893,986,1079,969
173,2020-06-21,960,1060,1160,1021
174,2020-06-22,1033,1140,1247,1055
175,2020-06-23,1111,1226,1341,1139
176,2020-06-24,1192,1316,1440,1293
177,2020-06-25,1280,1413,1546,1467
178,2020-06-26,1372,1515,1658,1597
179,2020-06-27,1471,1624,1777,1597
180,2020-06-28,1575,1739,1903,1752
181,2020-06-29,1686,1861,2036,1853
182,2020-06-30,1803,1990,2177,NA
183,2020-07-01,1926,2126,2326,NA
184,2020-07-02,2055,2269,2483,NA
185,2020-07-03,2190,2418,2646,NA
186,2020-07-04,2333,2576,2819,NA
187,2020-07-05,2482,2740,2998,NA
188,2020-07-06,2637,2911,3185,NA
189,2020-07-07,2798,3089,3380,NA
190,2020-07-08,2966,3274,3582,NA
191,2020-07-09,3139,3466,3793,NA
