"dia_ano","dias","otimista","casos_estimados","pessimista","x"
164,2020-06-12,426,452,478,446
165,2020-06-13,443,470,497,454
166,2020-06-14,461,489,517,475
167,2020-06-15,480,509,538,481
168,2020-06-16,499,529,559,502
169,2020-06-17,519,550,581,537
170,2020-06-18,540,572,604,570
171,2020-06-19,561,595,629,600
172,2020-06-20,583,618,653,636
173,2020-06-21,607,643,679,661
174,2020-06-22,630,668,706,688
175,2020-06-23,655,694,733,NA
176,2020-06-24,679,720,761,NA
177,2020-06-25,706,748,790,NA
178,2020-06-26,732,776,820,NA
179,2020-06-27,760,805,850,NA
180,2020-06-28,788,835,882,NA
181,2020-06-29,818,867,916,NA
182,2020-06-30,847,898,949,NA
183,2020-07-01,878,931,984,NA
184,2020-07-02,911,965,1019,NA
