"dia_ano","dias","otimista","casos_estimados","pessimista","x"
180,2020-06-28,551,596,641,599
181,2020-06-29,573,620,667,613
182,2020-06-30,596,645,694,649
183,2020-07-01,620,671,722,663
184,2020-07-02,645,698,751,706
185,2020-07-03,671,726,781,728
186,2020-07-04,698,755,812,763
187,2020-07-05,726,785,844,795
188,2020-07-06,755,817,879,820
189,2020-07-07,785,849,913,851
190,2020-07-08,816,883,950,895
191,2020-07-09,850,919,988,NA
192,2020-07-10,884,956,1028,NA
193,2020-07-11,919,994,1069,NA
194,2020-07-12,956,1034,1112,NA
195,2020-07-13,995,1076,1157,NA
196,2020-07-14,1035,1119,1203,NA
197,2020-07-15,1076,1164,1252,NA
198,2020-07-16,1120,1211,1302,NA
199,2020-07-17,1164,1259,1354,NA
200,2020-07-18,1211,1310,1409,NA
