"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
167,2020-06-15,37,41,45,42
168,2020-06-16,41,45,49,48
169,2020-06-17,43,48,53,50
170,2020-06-18,47,52,57,51
171,2020-06-19,51,56,61,58
172,2020-06-20,55,61,67,59
173,2020-06-21,59,65,71,63
174,2020-06-22,62,69,76,69
175,2020-06-23,67,74,81,71
176,2020-06-24,71,79,87,82
177,2020-06-25,76,84,92,84
178,2020-06-26,80,89,98,NA
179,2020-06-27,85,94,103,NA
180,2020-06-28,88,98,108,NA
181,2020-06-29,93,103,113,NA
182,2020-06-30,98,108,118,NA
183,2020-07-01,102,113,124,NA
184,2020-07-02,107,118,129,NA
185,2020-07-03,110,122,134,NA
186,2020-07-04,115,127,139,NA
187,2020-07-05,118,131,144,NA
