"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
101,2020-04-10,173,191,209,191
102,2020-04-11,191,210,229,209
103,2020-04-12,209,230,251,229
104,2020-04-13,227,250,273,233
105,2020-04-14,247,272,297,284
106,2020-04-15,267,294,321,304
107,2020-04-16,288,317,346,318
108,2020-04-17,309,340,371,335
109,2020-04-18,330,364,398,NA
110,2020-04-19,351,387,423,NA
111,2020-04-20,372,410,448,NA
112,2020-04-21,392,432,472,NA
113,2020-04-22,412,454,496,NA
114,2020-04-23,431,475,519,NA
115,2020-04-24,449,495,541,NA
