"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-05-26,2800,2800,2800,2953,2647,2671
2020-05-27,2961,2960,2960,3121,2799,2843
2020-05-28,3130,3129,3130,3301,2959,3090
2020-05-29,3309,3308,3308,3488,3128,3319
2020-05-30,3499,3498,3498,3689,3307,3585
2020-05-31,3699,3698,3698,3900,3496,3702
2020-06-01,3910,3909,3910,4123,3697,3906
2020-06-02,4134,4133,4134,4359,3909,4377
2020-06-03,4371,4369,4370,4608,4132,NA
2020-06-04,4621,4619,4620,4872,4368,NA
2020-06-05,4885,4883,4884,5150,4618,NA
2020-06-06,5164,5162,5163,5444,4882,NA
2020-06-07,5460,5457,5458,5756,5160,NA
2020-06-08,5772,5769,5770,6085,5455,NA
2020-06-09,6103,6098,6100,6433,5767,NA
