"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
169,2020-06-17,400,434,468,412
170,2020-06-18,411,446,481,433
171,2020-06-19,423,459,495,452
172,2020-06-20,434,471,508,463
173,2020-06-21,445,483,521,471
174,2020-06-22,455,494,533,485
175,2020-06-23,466,506,546,498
176,2020-06-24,476,517,558,539
177,2020-06-25,486,527,568,555
178,2020-06-26,496,538,580,564
179,2020-06-27,505,548,591,564
180,2020-06-28,513,557,601,NA
181,2020-06-29,522,567,612,NA
182,2020-06-30,531,576,621,NA
183,2020-07-01,538,584,630,NA
184,2020-07-02,546,593,640,NA
185,2020-07-03,553,600,647,NA
186,2020-07-04,560,608,656,NA
187,2020-07-05,567,615,663,NA
188,2020-07-06,573,622,671,NA
189,2020-07-07,579,628,677,NA
