location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
AC;2020-07-09;total_cases;33;2020-06-09;8457;2020-07-09;15465;1.83
AL;2020-07-09;total_cases;26;2020-06-16;23632;2020-07-09;43191;1.83
AM;2020-07-09;total_cases;39;2020-06-03;44347;2020-07-09;81318;1.83
AP;2020-07-09;total_cases;27;2020-06-15;16813;2020-07-09;30763;1.83
BA;2020-07-09;total_cases;17;2020-06-25;54291;2020-07-09;98319;1.81
CE;2020-07-09;total_cases;32;2020-06-10;71402;2020-07-09;131000;1.83
DF;2020-07-09;total_cases;19;2020-06-23;35368;2020-07-09;65677;1.86
ES;2020-07-09;total_cases;23;2020-06-19;33142;2020-07-09;60009;1.81
GO;2020-07-09;total_cases;18;2020-06-24;18622;2020-07-09;33876;1.82
MA;2020-07-09;total_cases;33;2020-06-09;52069;2020-07-09;95323;1.83
MG;2020-07-09;total_cases;16;2020-06-25;32769;2020-07-09;66864;2.04
MS;2020-07-09;total_cases;18;2020-06-24;6201;2020-07-09;11671;1.88
MT;2020-07-09;total_cases;15;2020-06-27;13805;2020-07-09;25264;1.83
PA;2020-07-09;total_cases;30;2020-06-12;66328;2020-07-09;120731;1.82
PB;2020-07-09;total_cases;24;2020-06-18;31760;2020-07-09;57614;1.81
PE;2020-07-09;total_cases;38;2020-06-04;37507;2020-07-09;68767;1.83
PI;2020-07-09;total_cases;18;2020-06-24;16227;2020-07-09;29745;1.83
PR;2020-07-09;total_cases;14;2020-06-28;20742;2020-07-09;37424;1.8
RJ;2020-07-09;total_cases;34;2020-06-08;69499;2020-07-09;128324;1.85
RN;2020-07-09;total_cases;19;2020-06-23;20075;2020-07-09;37060;1.85
RO;2020-07-09;total_cases;24;2020-06-18;13804;2020-07-09;25402;1.84
RR;2020-07-09;total_cases;18;2020-06-24;10803;2020-07-09;20154;1.87
RS;2020-07-09;total_cases;20;2020-06-22;19710;2020-07-09;36434;1.85
SC;2020-07-09;total_cases;18;2020-06-24;20921;2020-07-09;38408;1.84
SE;2020-07-09;total_cases;22;2020-06-20;18449;2020-07-09;33416;1.81
SP;2020-07-09;total_cases;24;2020-06-18;192628;2020-07-09;349715;1.82
TO;2020-07-09;total_cases;25;2020-06-17;7573;2020-07-09;13845;1.83
