"dia_ano","dias","otimista","casos_estimados","pessimista","x"
191,2020-07-09,790,824,858,823
192,2020-07-10,816,851,886,856
193,2020-07-11,841,878,915,871
194,2020-07-12,867,905,943,902
195,2020-07-13,893,932,971,930
196,2020-07-14,920,960,1000,960
197,2020-07-15,946,987,1028,1001
198,2020-07-16,973,1015,1057,1037
199,2020-07-17,999,1042,1085,1060
200,2020-07-18,1025,1070,1115,1075
201,2020-07-19,1051,1097,1143,1085
202,2020-07-20,1078,1125,1172,NA
203,2020-07-21,1104,1152,1200,NA
204,2020-07-22,1130,1179,1228,NA
205,2020-07-23,1156,1206,1256,NA
206,2020-07-24,1181,1232,1283,NA
207,2020-07-25,1206,1258,1310,NA
208,2020-07-26,1231,1284,1337,NA
209,2020-07-27,1256,1310,1364,NA
210,2020-07-28,1279,1335,1391,NA
211,2020-07-29,1303,1360,1417,NA
