"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-05-01,482,485,484,565,403,517
2020-05-02,563,568,566,661,471,601
2020-05-03,658,664,661,772,550,730
2020-05-04,768,776,772,901,643,772
2020-05-05,897,905,901,1052,750,898
2020-05-06,1048,1053,1050,1226,874,998
2020-05-07,1224,1223,1224,1429,1019,1214
2020-05-08,1430,1417,1424,1663,1185,1438
2020-05-09,1671,1637,1654,1931,1377,NA
2020-05-10,1951,1886,1918,2240,1596,NA
2020-05-11,2280,2165,2222,2595,1849,NA
2020-05-12,2663,2475,2569,3000,2138,NA
2020-05-13,3111,2818,2964,3461,2467,NA
2020-05-14,3634,3193,3414,3986,2842,NA
2020-05-15,4244,3599,3922,4580,3264,NA
