"dia_ano","dias","otimista","casos_estimados","pessimista","x"
161,2020-06-09,5577,6872,8167,6928
162,2020-06-10,5818,7170,8522,7138
163,2020-06-11,6071,7481,8891,7363
164,2020-06-12,6334,7805,9276,7417
165,2020-06-13,6609,8144,9679,7592
166,2020-06-14,6895,8497,10099,7672
167,2020-06-15,7194,8865,10536,7728
168,2020-06-16,7505,9249,10993,7967
169,2020-06-17,7831,9650,11469,NA
170,2020-06-18,8171,10069,11967,NA
171,2020-06-19,8525,10505,12485,NA
172,2020-06-20,8894,10960,13026,NA
173,2020-06-21,9280,11436,13592,NA
174,2020-06-22,9682,11931,14180,NA
175,2020-06-23,10102,12449,14796,NA
