"dia_ano","dias","otimista","casos_estimados","pessimista","x"
145,2020-05-24,1374,1682,1990,1758
146,2020-05-25,1443,1766,2089,1781
147,2020-05-26,1516,1855,2194,1852
148,2020-05-27,1592,1948,2304,1891
149,2020-05-28,1672,2046,2420,1964
150,2020-05-29,1756,2149,2542,2011
151,2020-05-30,1844,2257,2670,2047
152,2020-05-31,1936,2370,2804,2052
153,2020-06-01,2034,2490,2946,NA
154,2020-06-02,2137,2615,3093,NA
155,2020-06-03,2244,2746,3248,NA
156,2020-06-04,2356,2884,3412,NA
157,2020-06-05,2475,3029,3583,NA
158,2020-06-06,2600,3182,3764,NA
159,2020-06-07,2731,3342,3953,NA
