"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
191,2020-07-09,3,3,3,208
192,2020-07-10,3,3,3,214
193,2020-07-11,3,3,3,219
194,2020-07-12,3,3,3,221
195,2020-07-13,3,3,3,224
196,2020-07-14,3,3,3,236
197,2020-07-15,3,3,3,240
198,2020-07-16,3,3,3,255
199,2020-07-17,3,3,3,262
200,2020-07-18,3,3,3,264
201,2020-07-19,3,3,3,265
202,2020-07-20,3,3,3,NA
203,2020-07-21,3,3,3,NA
204,2020-07-22,3,3,3,NA
205,2020-07-23,3,3,3,NA
206,2020-07-24,3,3,3,NA
207,2020-07-25,3,3,3,NA
208,2020-07-26,3,3,3,NA
209,2020-07-27,3,3,3,NA
210,2020-07-28,3,3,3,NA
211,2020-07-29,3,3,3,NA
