"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-06-26,74861,78339,76600,85364,67836,76698
2020-06-27,77545,79455,78500,87482,69518,78115
2020-06-28,80325,80509,80417,89618,71216,78512
2020-06-29,83205,81502,82354,91777,72931,78969
2020-06-30,86189,82436,84312,93959,74665,80451
2020-07-01,89279,83312,86296,96170,76422,83256
2020-07-02,92480,84134,88307,98411,78203,86025
2020-07-03,95796,84903,90350,100688,80012,88214
2020-07-04,99231,85622,92426,103001,81851,89057
2020-07-05,102789,86293,94541,105358,83724,89714
2020-07-06,106474,86919,96696,107760,85632,90251
2020-07-07,110292,87501,98896,110211,87581,NA
2020-07-08,114247,88044,101146,112719,89573,NA
2020-07-09,118343,88548,103446,115282,91610,NA
2020-07-10,122586,89015,105800,117905,93695,NA
2020-07-11,126982,89450,108216,120598,95834,NA
2020-07-12,131535,89852,110694,123359,98029,NA
2020-07-13,136251,90225,113238,126194,100282,NA
2020-07-14,141136,90570,115853,129109,102597,NA
2020-07-15,146197,90890,118544,132108,104980,NA
2020-07-16,151439,91185,121312,135192,107432,NA
